$k$ \textbackslash $p$	5.000000e-01	9.000000e-01	9.500000e-01	9.900000e-01
1563050	0.295	0.115	0.063	-0.033
1587828	0.295	0.115	0.063	-0.033
1612999	0.294	0.115	0.063	-0.033
1638570	0.294	0.115	0.063	-0.033
1664546	0.294	0.115	0.063	-0.033
1690933	0.293	0.115	0.063	-0.032
1717739	0.293	0.115	0.063	-0.032
1744970	0.293	0.115	0.063	-0.032
1772632	0.292	0.115	0.063	-0.032
1800733	0.292	0.115	0.063	-0.032
1829280	0.292	0.114	0.063	-0.032
1858279	0.291	0.114	0.063	-0.032
1887738	0.291	0.114	0.063	-0.032
1917663	0.291	0.114	0.063	-0.032
1948063	0.291	0.114	0.063	-0.032
1978945	0.290	0.114	0.063	-0.032
2010317	0.290	0.114	0.063	-0.032
2042186	0.290	0.114	0.063	-0.032
2074560	0.289	0.114	0.063	-0.032
2107448	0.289	0.114	0.063	-0.031
2140856	0.289	0.114	0.063	-0.031
2174795	0.288	0.114	0.063	-0.031
2209271	0.288	0.113	0.063	-0.031
2244294	0.288	0.113	0.063	-0.031
2279872	0.287	0.113	0.063	-0.031
2316014	0.287	0.113	0.063	-0.031
2352729	0.287	0.113	0.063	-0.031
2390026	0.287	0.113	0.063	-0.031
2427915	0.286	0.113	0.063	-0.031
2466404	0.286	0.113	0.063	-0.031
2505503	0.286	0.113	0.063	-0.031
2545222	0.285	0.113	0.063	-0.031
2585571	0.285	0.113	0.063	-0.031
2626559	0.285	0.113	0.063	-0.031
2668197	0.284	0.113	0.063	-0.030
2710495	0.284	0.113	0.063	-0.030
2753464	0.284	0.112	0.063	-0.030
2797114	0.283	0.112	0.063	-0.030
2841455	0.283	0.112	0.063	-0.030
2886500	0.283	0.112	0.063	-0.030
2932259	0.283	0.112	0.063	-0.030
2978743	0.282	0.112	0.063	-0.030
3025964	0.282	0.112	0.063	-0.030
3073934	0.282	0.112	0.063	-0.030
3122664	0.281	0.112	0.063	-0.030
3172167	0.281	0.112	0.063	-0.030
3222454	0.281	0.112	0.062	-0.030
3273539	0.281	0.112	0.062	-0.030
3325433	0.280	0.112	0.062	-0.030
3378150	0.280	0.112	0.062	-0.029
3431703	0.280	0.111	0.062	-0.029
3486105	0.279	0.111	0.062	-0.029
3541369	0.279	0.111	0.062	-0.029
3597509	0.279	0.111	0.062	-0.029
3654540	0.279	0.111	0.062	-0.029
3712474	0.278	0.111	0.062	-0.029
3771327	0.278	0.111	0.062	-0.029
3831112	0.278	0.111	0.062	-0.029
3891846	0.277	0.111	0.062	-0.029
3953542	0.277	0.111	0.062	-0.029
4016216	0.277	0.111	0.062	-0.029
4079884	0.277	0.111	0.062	-0.029
4144562	0.276	0.111	0.062	-0.029
4210264	0.276	0.110	0.062	-0.029
4277008	0.276	0.110	0.062	-0.029
4344810	0.275	0.110	0.062	-0.029
4413687	0.275	0.110	0.062	-0.028
4483656	0.275	0.110	0.062	-0.028
4554734	0.275	0.110	0.062	-0.028
4626939	0.274	0.110	0.062	-0.028
4700288	0.274	0.110	0.062	-0.028
4774801	0.274	0.110	0.062	-0.028
4850494	0.273	0.110	0.062	-0.028
4927388	0.273	0.110	0.062	-0.028
5005500	0.273	0.110	0.062	-0.028
5084851	0.273	0.110	0.062	-0.028
5165459	0.272	0.110	0.062	-0.028
5247346	0.272	0.109	0.062	-0.028
5330530	0.272	0.109	0.062	-0.028
5415034	0.272	0.109	0.062	-0.028
5500877	0.271	0.109	0.062	-0.028
5588080	0.271	0.109	0.062	-0.028
5676666	0.271	0.109	0.062	-0.027
5766657	0.270	0.109	0.062	-0.027
5858074	0.270	0.109	0.062	-0.027
5950940	0.270	0.109	0.062	-0.027
6045279	0.270	0.109	0.062	-0.027
6141113	0.269	0.109	0.062	-0.027
6238466	0.269	0.109	0.062	-0.027
6337363	0.269	0.109	0.062	-0.027
6437827	0.269	0.109	0.062	-0.027
6539884	0.268	0.108	0.062	-0.027
6643559	0.268	0.108	0.062	-0.027
6748877	0.268	0.108	0.061	-0.027
6855865	0.267	0.108	0.061	-0.027
6964549	0.267	0.108	0.061	-0.027
7074956	0.267	0.108	0.061	-0.027
7187113	0.267	0.108	0.061	-0.027
7301048	0.266	0.108	0.061	-0.027
7416789	0.266	0.108	0.061	-0.026
7534366	0.266	0.108	0.061	-0.026
7653806	0.266	0.108	0.061	-0.026
7775139	0.265	0.108	0.061	-0.026
7898396	0.265	0.108	0.061	-0.026
8023607	0.265	0.108	0.061	-0.026
8150803	0.265	0.107	0.061	-0.026
8280015	0.264	0.107	0.061	-0.026
8411276	0.264	0.107	0.061	-0.026
8544617	0.264	0.107	0.061	-0.026
8680072	0.264	0.107	0.061	-0.026
8817675	0.263	0.107	0.061	-0.026
8957459	0.263	0.107	0.061	-0.026
9099459	0.263	0.107	0.061	-0.026
9243710	0.263	0.107	0.061	-0.026
9390248	0.262	0.107	0.061	-0.026
9539108	0.262	0.107	0.061	-0.026
9690329	0.262	0.107	0.061	-0.026
9843947	0.262	0.107	0.061	-0.025
10000000	0.261	0.107	0.061	-0.025
